Name,ID,Ligand,Action,Value,Parameter,Uniprot,Class
M3receptor,297,bethanechol,Fullagonist,4.2,pKi,P20309,agonists
M3receptor,298,carbachol,Fullagonist,4.0–4.4,pKi,P20309,agonists
M3receptor,298,carbachol,Fullagonist,4.2,pKi,P20309,agonists
M3receptor,299,furtrethonium,Fullagonist,4.1,pKi,P20309,agonists
M3receptor,7438,methacholine,Agonist,6.9,pEC50,P20309,agonists
M3receptor,286,(+)-aceclidine,Fullagonist,5.7,pEC50,P20309,agonists
M3receptor,288,(-)-aceclidine,Partialagonist,5.1,pEC50,P20309,agonists
M3receptor,6937,iperoxo,Agonist,-,-,P20309,agonists
M3receptor,8592,[3H]tiotropium,Antagonist,10.7,pKd,P20309,antagonists
M3receptor,318,[3H]QNB,Antagonist,10.4,pKd,P20309,antagonists
M3receptor,317,[3H]N-methylscopolamine,Antagonist,10.0,pKd,P20309,antagonists
M3receptor,317,[3H]N-methylscopolamine,Antagonist,9.7–10.2,pKd,P20309,antagonists
M3receptor,319,[3H]darifenacin,Antagonist,9.5,pKd,P20309,antagonists
M3receptor,7128,biperiden,Antagonist,8.4,pKd,P20309,antagonists
M3receptor,316,N-methylscopolamine,Antagonist,10.4,pKi,P20309,antagonists
M3receptor,367,tiotropium,Antagonist,9.5–11.1,pKi,P20309,antagonists
M3receptor,7354,umeclidinium,Antagonist,10.2,pKi,P20309,antagonists
M3receptor,7449,aclidinium,Antagonist,10.1–10.2,pKi,P20309,antagonists
M3receptor,329,propantheline,Antagonist,10.0,pKi,P20309,antagonists
M3receptor,8586,AE9C90CB,Antagonist,9.9,pKi,P20309,antagonists
M3receptor,10129,revefenacin,Antagonist,9.8,pKi,P20309,antagonists
M3receptor,366,clidinium,Antagonist,9.6,pKi,P20309,antagonists
M3receptor,325,ipratropium,Antagonist,9.3–9.8,pKi,P20309,antagonists
M3receptor,330,scopolamine,Antagonist,9.4,pKi,P20309,antagonists
M3receptor,307,4-DAMP,Antagonist,9.3,pKi,P20309,antagonists
M3receptor,307,4-DAMP,Antagonist,9.2,pKi,P20309,antagonists
M3receptor,320,atropine,Antagonist,8.5–9.8,pKi,P20309,antagonists
M3receptor,11497,[3H]4-DAMP,Antagonist,8.8–9.4,pKi,P20309,antagonists
M3receptor,355,dicyclomine,Antagonist,9.0,pKi,P20309,antagonists
M3receptor,320,atropine,Antagonist,8.7–9.3,pKi,P20309,antagonists
M3receptor,321,darifenacin,Antagonist,8.9–9.1,pKi,P20309,antagonists
M3receptor,323,hexocyclium,Antagonist,8.9,pKi,P20309,antagonists
M3receptor,331,silahexocyclium,Antagonist,8.9,pKi,P20309,antagonists
M3receptor,359,oxybutynin,Antagonist,8.8,pKi,P20309,antagonists
M3receptor,10470,mepenzolicacid,Antagonist,8.6,pKi,P20309,antagonists
M3receptor,360,tolterodine,Antagonist,8.4–8.5,pKi,P20309,antagonists
M3receptor,8583,UH-AH37,Antagonist,8.1–8.2,pKi,P20309,antagonists
M3receptor,308,p-F-HHSiD,Antagonist,8.0,pKi,P20309,antagonists
M3receptor,200,amitriptyline,Antagonist,7.9,pKi,P20309,antagonists
M3receptor,310,hexahydrosiladifenidol,Antagonist,7.7–8.0,pKi,P20309,antagonists
M3receptor,7483,solifenacin,Antagonist,7.7–8.0,pKi,P20309,antagonists
M3receptor,322,hexahydrodifenidol,Antagonist,7.8,pKi,P20309,antagonists
M3receptor,308,p-F-HHSiD,Antagonist,7.3–7.9,pKi,P20309,antagonists
M3receptor,7549,dosulepin,Antagonist,7.4,pKi,P20309,antagonists
M3receptor,8584,AQ-RA741,Antagonist,7.2–7.3,pKi,P20309,antagonists
M3receptor,3264,AFDX384,Antagonist,7.2,pKi,P20309,antagonists
M3receptor,324,himbacine,Antagonist,6.9–7.2,pKi,P20309,antagonists
M3receptor,7319,tropicamide,Antagonist,7.0,pKi,P20309,antagonists
M3receptor,10104,(S)-dimetindene,Antagonist,6.9,pKi,P20309,antagonists
M3receptor,361,tripitramine,Antagonist,6.8,pKi,P20309,antagonists
M3receptor,328,pirenzepine,Antagonist,6.7,pKi,P20309,antagonists
M3receptor,328,pirenzepine,Antagonist,6.5–6.8,pKi,P20309,antagonists
M3receptor,327,methoctramine,Antagonist,6.1–6.9,pKi,P20309,antagonists
M3receptor,3276,guanylpirenzepine,Antagonist,6.2,pKi,P20309,antagonists
M3receptor,309,otenzepad,Antagonist,6.1,pKi,P20309,antagonists
M3receptor,3274,VU0255035,Antagonist,6.1,pKi,P20309,antagonists
M3receptor,309,otenzepad,Antagonist,6.0,pKi,P20309,antagonists
M3receptor,313,muscarinictoxin3,Antagonist,<6.0,pKi,P20309,antagonists
M3receptor,326,lithocholylcholine,Antagonist,6.0,pKi,P20309,antagonists
M3receptor,326,lithocholylcholine,Antagonist,6.0,pKi,P20309,antagonists
M3receptor,314,muscarinictoxin7,Antagonist,<5.0,pKi,P20309,antagonists
M3receptor,8591,ML381,Antagonist,<4.5,pKi,P20309,antagonists
M3receptor,7459,glycopyrrolate,Antagonist,9.6–9.8,pIC50,P20309,antagonists
M3receptor,7483,solifenacin,Antagonist,6.9,pIC50,P20309,antagonists
M4receptor,8593,[3H]acetylcholine,Agonist,8.2,pKd,P08173,agonists
M4receptor,304,pentylthio-TZTP,Fullagonist,8.7,pKi,P08173,agonists
M4receptor,292,NNC11-1585,Fullagonist,8.6,pKi,P08173,agonists
M4receptor,293,NNC11-1607,Fullagonist,8.1,pKi,P08173,agonists
M4receptor,57,xanomeline,Partialagonist,7.4–7.7,pKi,P08173,agonists
M4receptor,291,NNC11-1314,Fullagonist,7.3,pKi,P08173,agonists
M4receptor,306,sabcomeline,Partialagonist,7.2,pKi,P08173,agonists
M4receptor,290,McN-A-343,Partialagonist,5.6–6.7,pKi,P08173,agonists
M4receptor,9658,cevimeline,Agonist,6.0,pKi,P08173,agonists
M4receptor,295,arecaidinepropargylester,Fullagonist,5.9,pKi,P08173,agonists
M4receptor,7438,methacholine,Agonist,5.8,pKi,P08173,agonists
M4receptor,296,arecoline,Fullagonist,5.5,pKi,P08173,agonists
M4receptor,301,milameline,Partialagonist,5.5,pKi,P08173,agonists
M4receptor,302,oxotremorine,Fullagonist,5.2,pKi,P08173,agonists
M4receptor,303,oxotremorine-M,Fullagonist,5.2,pKi,P08173,agonists
M4receptor,305,pilocarpine,Partialagonist,5.2,pKi,P08173,agonists
M4receptor,294,acetylcholine,Fullagonist,4.5–5.6,pKi,P08173,agonists
M4receptor,300,methylfurmethide,Fullagonist,4.7,pKi,P08173,agonists
M4receptor,298,carbachol,Fullagonist,4.3–4.9,pKi,P08173,agonists
M4receptor,299,furtrethonium,Fullagonist,4.3,pKi,P08173,agonists
M4receptor,297,bethanechol,Fullagonist,4.0,pKi,P08173,agonists
M4receptor,286,(+)-aceclidine,Fullagonist,5.4,pEC50,P08173,agonists
M4receptor,288,(-)-aceclidine,Partialagonist,4.8,pEC50,P08173,agonists
M4receptor,6937,iperoxo,Agonist,-,-,P08173,agonists
M4receptor,318,[3H]QNB,Antagonist,9.7–10.5,pKd,P08173,antagonists
M4receptor,317,[3H]N-methylscopolamine,Antagonist,9.9–10.2,pKd,P08173,antagonists
M4receptor,368,[3H]AFDX-384,Antagonist,8.7,pKd,P08173,antagonists
M4receptor,7128,biperiden,Antagonist,8.6,pKd,P08173,antagonists
M4receptor,309,otenzepad,Antagonist,7.0,pKd,P08173,antagonists
M4receptor,367,tiotropium,Antagonist,10.2–10.6,pKi,P08173,antagonists
M4receptor,3260,3-quinuclidinyl-benzilate,Antagonist,10.4,pKi,P08173,antagonists
M4receptor,7354,umeclidinium,Antagonist,10.3,pKi,P08173,antagonists
M4receptor,329,propantheline,Antagonist,10.2,pKi,P08173,antagonists
M4receptor,7449,aclidinium,Antagonist,10.0,pKi,P08173,antagonists
M4receptor,7257,oxyphenonium,Antagonist,9.8,pKi,P08173,antagonists
M4receptor,320,atropine,Antagonist,9.7,pKi,P08173,antagonists
M4receptor,7459,glycopyrrolate,Antagonist,9.1–10.0,pKi,P08173,antagonists
M4receptor,8586,AE9C90CB,Antagonist,9.5,pKi,P08173,antagonists
M4receptor,10470,mepenzolicacid,Antagonist,9.4,pKi,P08173,antagonists
M4receptor,330,scopolamine,Antagonist,9.1–9.5,pKi,P08173,antagonists
M4receptor,10129,revefenacin,Antagonist,9.3,pKi,P08173,antagonists
M4receptor,325,ipratropium,Antagonist,9.2,pKi,P08173,antagonists
M4receptor,307,4-DAMP,Antagonist,9.1,pKi,P08173,antagonists
M4receptor,320,atropine,Antagonist,8.7–9.5,pKi,P08173,antagonists
M4receptor,307,4-DAMP,Antagonist,8.9,pKi,P08173,antagonists
M4receptor,359,oxybutynin,Antagonist,8.4–8.7,pKi,P08173,antagonists
M4receptor,313,muscarinictoxin3,Antagonist,8.5,pKi,P08173,antagonists
M4receptor,331,silahexocyclium,Antagonist,8.5,pKi,P08173,antagonists
M4receptor,360,tolterodine,Antagonist,8.3–8.4,pKi,P08173,antagonists
M4receptor,8583,UH-AH37,Antagonist,8.3–8.4,pKi,P08173,antagonists
M4receptor,323,hexocyclium,Antagonist,8.3,pKi,P08173,antagonists
M4receptor,355,dicyclomine,Antagonist,8.3,pKi,P08173,antagonists
M4receptor,11499,PCS1055,Antagonist,8.2,pKi,P08173,antagonists
M4receptor,324,himbacine,Antagonist,7.9–8.4,pKi,P08173,antagonists
M4receptor,200,amitriptyline,Antagonist,8.1,pKi,P08173,antagonists
M4receptor,8584,AQ-RA741,Antagonist,7.8–8.2,pKi,P08173,antagonists
M4receptor,361,tripitramine,Antagonist,7.9,pKi,P08173,antagonists
M4receptor,321,darifenacin,Antagonist,7.3–8.1,pKi,P08173,antagonists
M4receptor,310,hexahydrosiladifenidol,Antagonist,7.7,pKi,P08173,antagonists
M4receptor,3264,AFDX384,Antagonist,7.3–8.0,pKi,P08173,antagonists
M4receptor,328,pirenzepine,Antagonist,7.0–8.1,pKi,P08173,antagonists
M4receptor,11498,PD102807,Antagonist,7.4–7.6,pKi,P08173,antagonists
M4receptor,308,p-F-HHSiD,Antagonist,7.1–7.5,pKi,P08173,antagonists
M4receptor,7549,dosulepin,Antagonist,7.2,pKi,P08173,antagonists
M4receptor,310,hexahydrosiladifenidol,Antagonist,6.5–7.7,pKi,P08173,antagonists
M4receptor,311,muscarinictoxin1,Antagonist,7.1,pKi,P08173,antagonists
M4receptor,322,hexahydrodifenidol,Antagonist,7.1,pKi,P08173,antagonists
M4receptor,328,pirenzepine,Antagonist,7.1,pKi,P08173,antagonists
M4receptor,327,methoctramine,Antagonist,6.6–7.5,pKi,P08173,antagonists
M4receptor,7319,tropicamide,Antagonist,6.9,pKi,P08173,antagonists
M4receptor,7483,solifenacin,Antagonist,6.8,pKi,P08173,antagonists
M4receptor,10104,(S)-dimetindene,Antagonist,6.5,pKi,P08173,antagonists
M4receptor,309,otenzepad,Antagonist,6.5,pKi,P08173,antagonists
M4receptor,3276,guanylpirenzepine,Antagonist,6.2,pKi,P08173,antagonists
M4receptor,312,muscarinictoxin2,Antagonist,5.9,pKi,P08173,antagonists
M4receptor,3274,VU0255035,Antagonist,5.9,pKi,P08173,antagonists
M4receptor,326,lithocholylcholine,Antagonist,5.3,pKi,P08173,antagonists
M4receptor,314,muscarinictoxin7,Antagonist,<5.0,pKi,P08173,antagonists
M4receptor,8591,ML381,Antagonist,>4.5,pKi,P08173,antagonists
M5receptor,292,NNC11-1585,Fullagonist,8.3,pKi,P08912,agonists
M5receptor,293,NNC11-1607,Fullagonist,8.2,pKi,P08912,agonists
M5receptor,291,NNC11-1314,Fullagonist,7.8,pKi,P08912,agonists
M5receptor,306,sabcomeline,Partialagonist,7.1,pKi,P08912,agonists
M5receptor,57,xanomeline,Partialagonist,6.7–7.4,pKi,P08912,agonists
M5receptor,294,acetylcholine,Fullagonist,6.1,pKi,P08912,agonists
M5receptor,301,milameline,Partialagonist,5.4,pKi,P08912,agonists
M5receptor,305,pilocarpine,Partialagonist,5.0,pKi,P08912,agonists
M5receptor,290,McN-A-343,Partialagonist,4.9,pKi,P08912,agonists
M5receptor,298,carbachol,Fullagonist,4.9,pKi,P08912,agonists
M5receptor,286,(+)-aceclidine,Fullagonist,5.5,pEC50,P08912,agonists
M5receptor,288,(-)-aceclidine,Partialagonist,5.1,pEC50,P08912,agonists
M5receptor,296,arecoline,Agonist,-,-,P08912,agonists
M5receptor,297,bethanechol,Agonist,-,-,P08912,agonists
M5receptor,6937,iperoxo,Agonist,-,-,P08912,agonists
M5receptor,7438,methacholine,Agonist,-,-,P08912,agonists
M5receptor,318,[3H]QNB,Antagonist,10.2–10.7,pKd,P08912,antagonists
M5receptor,317,[3H]N-methylscopolamine,Antagonist,9.3–9.7,pKd,P08912,antagonists
M5receptor,7128,biperiden,Antagonist,8.2,pKd,P08912,antagonists
M5receptor,3276,guanylpirenzepine,Antagonist,6.8,pKd,P08912,antagonists
M5receptor,367,tiotropium,Antagonist,9.8–10.2,pKi,P08912,antagonists
M5receptor,7354,umeclidinium,Antagonist,9.9,pKi,P08912,antagonists
M5receptor,7449,aclidinium,Antagonist,9.9,pKi,P08912,antagonists
M5receptor,8586,AE9C90CB,Antagonist,9.5,pKi,P08912,antagonists
M5receptor,320,atropine,Antagonist,9.4,pKi,P08912,antagonists
M5receptor,7459,glycopyrrolate,Antagonist,8.9–9.9,pKi,P08912,antagonists
M5receptor,307,4-DAMP,Antagonist,9.0,pKi,P08912,antagonists
M5receptor,307,4-DAMP,Antagonist,8.9,pKi,P08912,antagonists
M5receptor,320,atropine,Antagonist,8.3–9.3,pKi,P08912,antagonists
M5receptor,325,ipratropium,Antagonist,8.8,pKi,P08912,antagonists
M5receptor,330,scopolamine,Antagonist,8.7,pKi,P08912,antagonists
M5receptor,331,silahexocyclium,Antagonist,8.7,pKi,P08912,antagonists
M5receptor,360,tolterodine,Antagonist,8.5–8.8,pKi,P08912,antagonists
M5receptor,323,hexocyclium,Antagonist,8.4,pKi,P08912,antagonists
M5receptor,8583,UH-AH37,Antagonist,8.3,pKi,P08912,antagonists
M5receptor,321,darifenacin,Antagonist,7.9–8.6,pKi,P08912,antagonists
M5receptor,10129,revefenacin,Antagonist,8.2,pKi,P08912,antagonists
M5receptor,359,oxybutynin,Antagonist,7.9,pKi,P08912,antagonists
M5receptor,200,amitriptyline,Antagonist,7.8,pKi,P08912,antagonists
M5receptor,361,tripitramine,Antagonist,7.5,pKi,P08912,antagonists
M5receptor,310,hexahydrosiladifenidol,Antagonist,7.4,pKi,P08912,antagonists
M5receptor,7483,solifenacin,Antagonist,7.2,pKi,P08912,antagonists
M5receptor,322,hexahydrodifenidol,Antagonist,7.1,pKi,P08912,antagonists
M5receptor,328,pirenzepine,Antagonist,7.1,pKi,P08912,antagonists
M5receptor,7549,dosulepin,Antagonist,7.0,pKi,P08912,antagonists
M5receptor,310,hexahydrosiladifenidol,Antagonist,6.8–7.2,pKi,P08912,antagonists
M5receptor,328,pirenzepine,Antagonist,6.8–7.1,pKi,P08912,antagonists
M5receptor,8584,AQ-RA741,Antagonist,6.1–7.8,pKi,P08912,antagonists
M5receptor,327,methoctramine,Antagonist,6.3–7.2,pKi,P08912,antagonists
M5receptor,7319,tropicamide,Antagonist,6.4,pKi,P08912,antagonists
M5receptor,308,p-F-HHSiD,Antagonist,6.3,pKi,P08912,antagonists
M5receptor,3264,AFDX384,Antagonist,6.3,pKi,P08912,antagonists
M5receptor,8591,ML381,Antagonist,6.3,pKi,P08912,antagonists
M5receptor,10104,(S)-dimetindene,Antagonist,6.1,pKi,P08912,antagonists
M5receptor,313,muscarinictoxin3,Antagonist,<6.0,pKi,P08912,antagonists
M5receptor,324,himbacine,Antagonist,5.4–6.5,pKi,P08912,antagonists
M5receptor,309,otenzepad,Antagonist,5.7,pKi,P08912,antagonists
M5receptor,309,otenzepad,Antagonist,5.6,pKi,P08912,antagonists
M5receptor,3274,VU0255035,Antagonist,5.6,pKi,P08912,antagonists
M5receptor,326,lithocholylcholine,Antagonist,5.2,pKi,P08912,antagonists
M5receptor,314,muscarinictoxin7,Antagonist,<5.0,pKi,P08912,antagonists
A1receptor,379,[3H]CCPA,Fullagonist,9.2,pKd,P30542,agonists
A1receptor,6560,5-Cl-5-deoxy-(±)-ENBA,Fullagonist,9.3,pKi,P30542,agonists
A1receptor,423,N(6)-cyclohexyladenosine,Agonist,9.1,pKi,P30542,agonists
A1receptor,414,(R)-PIA,Agonist,8.9,pKi,P30542,agonists
A1receptor,374,CCPA,Agonist,8.9,pKi,P30542,agonists
A1receptor,369,"(R,S)-PHPNECA",Fullagonist,8.6,pKi,P30542,agonists
A1receptor,5590,TCPA,Agonist,8.6,pKi,P30542,agonists
A1receptor,3288,GR79236,Agonist,8.5,pKi,P30542,agonists
A1receptor,377,NECA,Agonist,8.3,pKi,P30542,agonists
A1receptor,5592,tecadenoson,Agonist,8.2,pKi,P30542,agonists
A1receptor,372,2-chloroadenosine,Agonist,8.2,pKi,P30542,agonists
A1receptor,10443,compound10[PMID:31306001],Inverseagonist,8.1,pKi,P30542,agonists
A1receptor,380,cyclopentyladenosine,Fullagonist,6.5–9.4,pKi,P30542,agonists
A1receptor,374,CCPA,Fullagonist,7.7–8.1,pKi,P30542,agonists
A1receptor,5601,MRS3558,Agonist,7.8,pKi,P30542,agonists
A1receptor,376,LUF5831,Partialagonist,7.7,pKi,P30542,agonists
A1receptor,414,(R)-PIA,Fullagonist,6.4–8.7,pKi,P30542,agonists
A1receptor,457,Cl-IB-MECA,Agonist,7.5,pKi,P30542,agonists
A1receptor,422,piclidenoson,Agonist,7.3,pKi,P30542,agonists
A1receptor,5593,GS9667,Agonist,7.3,pKi,P30542,agonists
A1receptor,373,2-hexynyl-NECA,Fullagonist,7.2,pKi,P30542,agonists
A1receptor,2844,adenosine,Agonist,7.1,pKi,P30542,agonists
A1receptor,3290,apadenoson,Agonist,7.1,pKi,P30542,agonists
A1receptor,2844,adenosine,Agonist,~7.0,pKi,P30542,agonists
A1receptor,5601,MRS3558,Agonist,7.0,pKi,P30542,agonists
A1receptor,377,NECA,Fullagonist,5.3–8.2,pKi,P30542,agonists
A1receptor,457,Cl-IB-MECA,Agonist,6.7,pKi,P30542,agonists
A1receptor,5601,MRS3558,Agonist,6.6,pKi,P30542,agonists
A1receptor,457,Cl-IB-MECA,Agonist,6.6,pKi,P30542,agonists
A1receptor,5599,HEMADO,Agonist,6.5,pKi,P30542,agonists
A1receptor,378,PENECA,Fullagonist,6.2,pKi,P30542,agonists
A1receptor,375,CGS21680,Fullagonist,5.8–6.4,pKi,P30542,agonists
A1receptor,375,CGS21680,Agonist,5.7,pKi,P30542,agonists
A1receptor,372,2-chloroadenosine,Fullagonist,5.2–5.6,pKi,P30542,agonists
A1receptor,415,(S)-PIA,Fullagonist,4.6–6.0,pKi,P30542,agonists
A1receptor,5598,"CP608,039",Agonist,5.1,pKi,P30542,agonists
A1receptor,3289,BAY60-6583,Agonist,<5.0,pKi,P30542,agonists
A1receptor,5596,regadenoson,Agonist,<5.0,pKi,P30542,agonists
A1receptor,5622,MRS5151,Agonist,5.0,pKi,P30542,agonists
A1receptor,5622,MRS5151,Agonist,4.8,pKi,P30542,agonists
A1receptor,5595,binodenoson,Agonist,4.3,pKi,P30542,agonists
A1receptor,11221,capadenoson,Partialagonist,10.0,pEC50,P30542,agonists
A1receptor,11222,neladenoson,Partialagonist,10.0,pEC50,P30542,agonists
A1receptor,10235,MRS7469,Agonist,-,-,P30542,agonists
A1receptor,406,[3H]DPCPX,Antagonist,8.4–9.2,pKd,P30542,antagonists
A1receptor,404,xanthineaminecongener,Antagonist,7.5,pKd,P30542,antagonists
A1receptor,3285,PSB36,Antagonist,9.9,pKi,P30542,antagonists
A1receptor,386,DPCPX,Antagonist,9.0–9.7,pKi,P30542,antagonists
A1receptor,5603,CPFPX,Antagonist,9.2,pKi,P30542,antagonists
A1receptor,5607,LUF5981,Antagonist,9.1,pKi,P30542,antagonists
A1receptor,3281,derenofylline,Antagonist,9.0,pKi,P30542,antagonists
A1receptor,387,FR194921,Antagonist,8.9,pKi,P30542,antagonists
A1receptor,5603,CPFPX,Antagonist,8.9,pKi,P30542,antagonists
A1receptor,5605,tonapofylline,Antagonist,8.9,pKi,P30542,antagonists
A1receptor,5604,rolofylline,Antagonist,7.9–9.7,pKi,P30542,antagonists
A1receptor,8419,WRC-0571,Antagonist,8.8,pKi,P30542,antagonists
A1receptor,5604,rolofylline,Antagonist,8.1–9.1,pKi,P30542,antagonists
A1receptor,3281,derenofylline,Antagonist,8.6,pKi,P30542,antagonists
A1receptor,384,CGS15943,Antagonist,8.5,pKi,P30542,antagonists
A1receptor,386,DPCPX,Antagonist,7.4–9.2,pKi,P30542,antagonists
A1receptor,384,CGS15943,Antagonist,8.2,pKi,P30542,antagonists
A1receptor,5605,tonapofylline,Antagonist,8.1,pKi,P30542,antagonists
A1receptor,449,MRS1754,Antagonist,7.8,pKi,P30542,antagonists
A1receptor,385,8-cyclopentyltheophylline,Antagonist,7.5–8.0,pKi,P30542,antagonists
A1receptor,5606,FK-453,Antagonist,7.7,pKi,P30542,antagonists
A1receptor,404,xanthineaminecongener,Antagonist,7.6,pKi,P30542,antagonists
A1receptor,9530,DU172,Antagonist,7.4,pKi,P30542,antagonists
A1receptor,5612,vipadenant,Antagonist,7.2,pKi,P30542,antagonists
A1receptor,5613,ST-1535,Antagonist,7.1,pKi,P30542,antagonists
A1receptor,11153,AZD4635,Antagonist,6.8,pKi,P30542,antagonists
A1receptor,390,MRE2029F20,Antagonist,6.7,pKi,P30542,antagonists
A1receptor,5608,istradefylline,Antagonist,6.6,pKi,P30542,antagonists
A1receptor,382,AS70,Antagonist,6.6,pKi,P30542,antagonists
A1receptor,381,AS100,Antagonist,6.5,pKi,P30542,antagonists
A1receptor,5616,ATL802,Antagonist,6.4,pKi,P30542,antagonists
A1receptor,449,MRS1754,Antagonist,6.4,pKi,P30542,antagonists
A1receptor,5620,PSB-11,Antagonist,6.4,pKi,P30542,antagonists
A1receptor,405,ZM-241385,Antagonist,6.1–6.6,pKi,P30542,antagonists
A1receptor,402,MRS928,Antagonist,6.3,pKi,P30542,antagonists
A1receptor,389,L-97-1,Antagonist,6.2,pKi,P30542,antagonists
A1receptor,392,MRS1041,Antagonist,6.2,pKi,P30542,antagonists
A1receptor,403,SCH58261,Antagonist,6.1–6.3,pKi,P30542,antagonists
A1receptor,4252,mefloquine,Antagonist,6.2,pKi,P30542,antagonists
A1receptor,383,AS99,Antagonist,6.1,pKi,P30542,antagonists
A1receptor,410,galangin,Antagonist,6.1,pKi,P30542,antagonists
A1receptor,10351,LUF7602,Antagonist,6.1,pKi,P30542,antagonists
A1receptor,5619,PSB-10,Antagonist,6.1,pKi,P30542,antagonists
A1receptor,5608,istradefylline,Antagonist,6.1,pKi,P30542,antagonists
A1receptor,5610,MSX-2,Antagonist,6.1,pKi,P30542,antagonists
A1receptor,393,MRS1042,Antagonist,6.0,pKi,P30542,antagonists
A1receptor,5614,preladenant,Antagonist,<6.0,pKi,P30542,antagonists
A1receptor,459,MRE3008F20,Antagonist,5.9–6.0,pKi,P30542,antagonists
A1receptor,3283,SCH442416,Antagonist,5.9,pKi,P30542,antagonists
A1receptor,5620,PSB-11,Antagonist,5.8,pKi,P30542,antagonists
A1receptor,5619,PSB-10,Antagonist,5.8,pKi,P30542,antagonists
A1receptor,5618,KF26777,Antagonist,5.7,pKi,P30542,antagonists
A1receptor,5615,CVT-6883,Antagonist,5.7,pKi,P30542,antagonists
A1receptor,399,MRS1093,Antagonist,5.7,pKi,P30542,antagonists
A1receptor,3286,PSB1115,Antagonist,5.7,pKi,P30542,antagonists
A1receptor,400,MRS1132,Antagonist,5.6,pKi,P30542,antagonists
A1receptor,5610,MSX-2,Antagonist,5.6,pKi,P30542,antagonists
A1receptor,5617,LAS38096,Antagonist,5.6,pKi,P30542,antagonists
A1receptor,409,flavone,Antagonist,5.5,pKi,P30542,antagonists
A1receptor,388,isobutylmethylxanthine,Antagonist,5.1,pKi,P30542,antagonists
A1receptor,412,sakuranetin,Antagonist,5.1,pKi,P30542,antagonists
A1receptor,413,theophylline,Antagonist,4.9–5.2,pKi,P30542,antagonists
A1receptor,5616,ATL802,Antagonist,5.0,pKi,P30542,antagonists
A1receptor,470,MRS1191,Antagonist,<5.0,pKi,P30542,antagonists
A1receptor,474,MRS1523,Antagonist,<5.0,pKi,P30542,antagonists
A1receptor,3280,VUF5574,Antagonist,>5.0,pKi,P30542,antagonists
A1receptor,3284,PSB603,Antagonist,<5.0,pKi,P30542,antagonists
A1receptor,3284,PSB603,Antagonist,<5.0,pKi,P30542,antagonists
A1receptor,3286,PSB1115,Antagonist,<5.0,pKi,P30542,antagonists
A1receptor,413,theophylline,Antagonist,4.8–5.1,pKi,P30542,antagonists
A1receptor,411,morin,Antagonist,4.9,pKi,P30542,antagonists
A1receptor,474,MRS1523,Antagonist,4.8,pKi,P30542,antagonists
A1receptor,407,caffeine,Antagonist,4.3–5.0,pKi,P30542,antagonists
A1receptor,401,MRS923,Antagonist,4.6,pKi,P30542,antagonists
A1receptor,5609,CSC,Antagonist,4.6,pKi,P30542,antagonists
A1receptor,395,MRS1065,Antagonist,4.5,pKi,P30542,antagonists
A1receptor,398,MRS1086,Antagonist,4.5,pKi,P30542,antagonists
A1receptor,408,flavanone,Antagonist,4.5,pKi,P30542,antagonists
A1receptor,396,MRS1066,Antagonist,4.4,pKi,P30542,antagonists
A1receptor,397,MRS1084,Antagonist,4.4,pKi,P30542,antagonists
A1receptor,470,MRS1191,Antagonist,4.4,pKi,P30542,antagonists
A1receptor,407,caffeine,Antagonist,4.4–4.4,pKi,P30542,antagonists
A1receptor,394,MRS1062,Antagonist,4.3,pKi,P30542,antagonists
A1receptor,9813,LUF5962,Antagonist,7.1,pIC50,P30542,antagonists
